,0
11912,311151159
11913,434237272
11914,366481152
11915,443996146
11916,49544756
11917,145750628
11918,9063628
11919,146364249
11920,82071616
11921,38142125
11922,59038518
11923,366567893
11924,7060698
11925,69839129
11926,356739445
11927,173145745
11928,415331782
11929,443616678
11930,366576443
11931,9003066
11932,336994207
11933,337080510
11934,434391701
11935,438045539
11936,385755190
11937,385903406
11938,385903881
11939,438163179
11940,438212254
11941,438209471
11942,438335565
11943,438364717
11944,438370127
11945,438413368
11946,438410824
11947,306696058
11948,306813957
11949,385988955
11950,307811687
11951,308055393
11952,308254614
11953,308487012
11954,438456089
11955,438494365
11956,155095494
11957,155138685
11958,155313297
11959,387613977
11960,155454735
11961,396742976
11962,68257565
11963,366444009
11964,60255742
11965,443964921
11966,242964571
11967,38139283
11968,242883458
11969,366485262
11970,323183124
11971,366484723
11972,206199496
11973,300975709
11974,68053132
11975,435307058
11976,175938843
11977,366443917
11978,396742571
11979,205609805
11980,6992103
11981,243015316
11982,434229068
11983,20495163
11984,68694838
11985,175695925
11986,98305773
11987,396847214
11988,443610093
11989,49504383
11990,242937583
11991,386588964
11992,366500334
11993,49426681
11994,243010651
11995,366399447
11996,67176864
11997,38116235
11998,38116210
11999,173109449
12000,9098848
12001,242990547
12002,49419483
12003,389008480
12004,68164480
12005,68645284
12006,366400208
12007,242883471
12008,396742607
12009,173163069
12010,21245135
12011,423357379
12012,435332501
12013,389009110
12014,415370132
12015,389043495
12016,437030694
12017,59002051
12018,242968938
12019,151512357
12020,438151134
12021,438226425
12022,438413304
12023,385989442
12024,385989633
12025,307016876
12026,307129179
12027,307374612
12028,307473171
12029,307812314
12030,308483415
12031,308492635
12032,438512027
12033,438518722
12034,438527899
12035,445954317
12036,155254075
12037,392322718
12038,21245070
12039,291067428
12040,188569442
12041,240812167
12042,244136380
12043,392169289
12044,38160900
12045,323015157
12046,240627409
12047,59085093
12048,244136412
12049,243011659
12050,12723705
12051,366622784
12052,173145149
12053,389008569
12054,443970726
12055,437026879
12056,20486544
12057,434239072
12058,396733650
12059,67761918
12060,437026717
12061,389081120
12062,12861137
12063,205097340
12064,366631810
12065,435882037
12066,240765008
12067,366568046
12068,27626711
12069,27679298
12070,388978367
12071,175752109
12072,366399266
12073,468987768
12074,53210645
12075,366484484
12076,68693573
12077,398381810
12078,366577279
12079,345457562
12080,444006141
12081,396742673
12082,38158211
12083,242968795
12084,8991066
12085,173090104
12086,173145263
12087,146163811
12088,38141733
12089,423344917
12090,348667772
12091,9030202
12092,242944414
12093,243010612
12094,240716006
12095,242939943
12096,366526229
12097,311151316
12098,366622788
12099,318435528
12100,98372719
12101,434239291
12102,388995025
12103,294057763
12104,434303361
12105,438208554
12106,438337430
12107,438412990
12108,438429727
12109,307017030
12110,59612723
12111,307372391
12112,307374602
12113,307815432
12114,307951284
12115,308056846
12116,308250510
12117,308170530
12118,438458288
12119,438528002
12120,372611670
12121,155254851
12122,155313254
12123,155454406
12124,12822252
12125,366576765
12126,244161171
12127,398376845
12128,240716320
12129,443970311
12130,68564167
12131,396734389
12132,240812293
12133,396846754
12134,366576261
12135,175823634
12136,206075099
12137,300965047
12138,67984036
12139,67985749
12140,68567743
12141,242984997
12142,434237673
12143,366577214
12144,173098855
12145,396734163
12146,37652490
12147,244161073
12148,242944380
12149,392457788
12150,68126516
12151,456887868
12152,188569871
12153,145750761
12154,188580327
12155,345457350
12156,240627354
12157,356739324
12158,396733537
12159,323021598
12160,389019515
12161,9051883
12162,392328714
12163,205369753
12164,366577147
12165,49455944
12166,366568050
12167,383062807
12168,435880073
12169,173090159
12170,12787291
12171,12861058
12172,205011015
12173,242968550
12174,69814589
12175,38138562
12176,240766734
12177,435306392
12178,240849771
12179,242969017
12180,366400101
12181,388977770
12182,243031686
12183,60285347
12184,240716293
12185,458655761
12186,366495838
12187,111752242
12188,422724682
12189,9070070
12190,59359787
12191,438054022
12192,438101393
12193,438105480
12194,438102168
12195,438154794
12196,438152268
12197,438163791
12198,438226468
12199,438226473
12200,438311716
12201,438335293
12202,306605919
12203,307017822
12204,307016302
12205,307376108
12206,307471275
12207,307811823
12208,438458084
12209,438497407
12210,438528171
12211,372425198
12212,387143219
12213,155253673
12214,9756863
12215,68328734
12216,205105855
12217,7020260
12218,415389351
12219,240849811
12220,12784356
12221,12822196
12222,68053244
12223,443580906
12224,240766769
12225,243015280
12226,173096846
12227,242969005
12228,38131671
12229,244163413
12230,67762032
12231,414335608
12232,173163148
12233,204818300
12234,443613819
12235,456889021
12236,49427234
12237,414154879
12238,173103859
12239,20423387
12240,366444018
12241,205871617
12242,6997255
12243,389018908
12244,366395504
12245,350498107
12246,243015218
12247,205338917
12248,66820345
12249,98175923
12250,173097259
12251,146581131
12252,188578601
12253,9063566
12254,434237653
12255,242981705
12256,27654139
12257,356732714
12258,458685877
12259,27679311
12260,366411047
12261,392321670
12262,9062229
12263,392457606
12264,151512903
12265,434367256
12266,438426751
12267,307250902
12268,307731654
12269,308250627
12270,438457363
12271,445954391
12272,387140881
12273,204818444
12274,242991229
12275,205097330
12276,366657286
12277,415370295
12278,49504440
12279,243015877
12280,284852126
12281,49546777
12282,188573246
12283,366481140
12284,348663813
12285,12721018
12286,82071577
12287,188570449
12288,396742965
12289,68561399
12290,175831389
12291,81985889
12292,458685810
12293,12769805
12294,12858476
12295,366410391
12296,468984121
12297,337608229
12298,242939944
12299,366395561
12300,443970908
12301,69839125
12302,396734573
12303,242965765
12304,398381578
12305,205608859
12306,69766743
12307,366400107
12308,244163481
12309,111755002
12310,286021929
12311,173102222
12312,98305034
12313,415339898
12314,438054689
12315,385755794
12316,438072423
12317,438072709
12318,438106669
12319,438115531
12320,307250521
12321,307814752
12322,308056854
12323,308057775
12324,308061680
12325,438491498
12326,59865066
12327,59865064
12328,438528332
12329,155140975
12330,387614804
12331,387612418
12332,387715006
12333,98468988
12334,458677860
12335,38140966
12336,20537457
12337,6992049
12338,38138397
12339,389009207
12340,68257471
12341,366519954
12342,414250610
12343,20419430
12344,318431950
12345,389117803
12346,38141692
12347,240812177
12348,240716209
12349,12858169
12350,173098878
12351,244134318
12352,12784674
12353,244136381
12354,398332013
12355,146364204
12356,146579318
12357,240720888
12358,389009118
12359,242944349
12360,242885672
12361,386589071
12362,173096901
12363,12723924
12364,240812152
12365,27630308
12366,68427847
12367,205871410
12368,240851657
12369,366568842
12370,240720868
12371,389008733
12372,27626936
12373,434159740
12374,243014867
12375,68414504
12376,188570399
12377,240812236
12378,443996335
12379,242964950
12380,68254237
12381,9054524
12382,68328624
12383,243015134
12384,27629711
12385,468988616
12386,294056799
12387,438055044
12388,385814292
12389,438119661
12390,438118260
12391,438210860
12392,438368228
12393,438428288
12394,438427630
12395,307128936
12396,307373208
12397,307731111
12398,307813020
12399,307811353
12400,308057887
12401,308491945
12402,438528954
12403,445937333
12404,12770295
12405,242995451
12406,366622718
12407,396733683
12408,68261269
12409,37746607
12410,443616641
12411,37652655
12412,456865260
12413,240849802
12414,27654425
12415,188580319
12416,38085685
12417,62903357
12418,205151321
12419,388994880
12420,243015205
12421,458677513
12422,98641843
12423,77391850
12424,49504803
12425,458682744
12426,435925453
12427,366622689
12428,240720904
12429,443965230
12430,389046691
12431,38313052
12432,20444247
12433,311148860
12434,458677760
12435,408816468
12436,67984107
12437,145540840
12438,415369912
12439,458655027
12440,435335988
12441,98225936
12442,242964665
12443,434367092
12444,434392132
12445,385755526
12446,438118339
12447,438207451
12448,438317189
12449,307585340
12450,307813772
12451,445954396
12452,155364042
12453,435332802
12454,68499336
12455,366631208
12456,244163533
12457,458686048
12458,205913039
12459,242969058
12460,458655031
12461,204790171
12462,389008514
12463,68413901
12464,138685550
12465,68558397
12466,186817004
12467,366398996
12468,21289596
12469,12787544
12470,204790169
12471,146800980
12472,434228805
12473,27650749
12474,38141840
12475,244164315
12476,49504746
12477,6859728
12478,311148999
12479,323021985
12480,366657411
12481,366568835
12482,242883417
12483,175937668
12484,323022916
12485,242965081
12486,468992433
12487,392103344
12488,437030764
12489,391996185
12490,38065794
12491,443616599
12492,173097388
12493,205758101
12494,243010600
12495,188569966
12496,20419429
12497,366399204
12498,20419387
12499,138691166
12500,434228844
12501,205620519
12502,458655201
12503,438162771
12504,438366058
12505,438455928
12506,438520216
12507,438543755
12508,242939970
12509,6992111
12510,67982366
12511,38140837
12512,435306493
12513,356732643
12514,38159981
12515,240764927
12516,186816754
12517,186853268
12518,244138666
12519,240627405
12520,68161816
12521,366528617
12522,98642485
12523,415369910
12524,242981678
12525,242985266
12526,175828472
12527,323020529
12528,38159665
12529,175938377
12530,188585592
12531,240663587
12532,458682094
12533,38204944
12534,443614500
12535,348666879
12536,67982365
12537,392329622
12538,243015470
12539,82049359
12540,68561309
12541,240627368
12542,188569830
12543,443965249
12544,348664040
12545,82071641
12546,68254056
12547,434329629
12548,434367122
12549,385757807
12550,385813327
12551,438365666
12552,438401029
12553,155095538
12554,387613618
12555,468988969
12556,435332843
12557,98226699
12558,415389591
12559,366576650
12560,173165643
12561,366410298
12562,456864964
12563,240662588
12564,9068247
12565,205609711
12566,242960567
12567,145752439
12568,206283140
12569,323016530
12570,12822126
12571,242944633
12572,38143659
12573,435904039
12574,366399958
12575,38114118
12576,175697531
12577,389008939
12578,243014958
12579,392168428
12580,366500347
12581,69814834
12582,243014983
12583,49544634
12584,69818026
12585,366399025
12586,9031522
12587,366484980
12588,9031595
12589,366410061
12590,385809967
12591,306903127
12592,438494899
12593,387142211
12594,155253933
12595,205336079
12596,242965423
12597,175830327
12598,434238729
12599,389008726
12600,323182473
12601,173146026
12602,366444583
12603,12770198
12604,12655523
12605,389043605
12606,366622444
12607,49546773
12608,366484561
12609,300941835
12610,242960598
12611,435880142
12612,366500386
12613,146800954
12614,59001962
12615,301033489
12616,242944780
12617,434229162
12618,348722360
12619,188573314
12620,173103766
12621,456888711
12622,443966011
12623,242960574
12624,366657853
12625,392329508
12626,438209296
12627,438228171
12628,438308601
12629,307373377
12630,307814658
12631,37652591
12632,366484437
12633,6951263
12634,396734533
12635,68254981
12636,62902608
12637,38138380
12638,366398968
12639,366499366
12640,434230715
12641,21273577
12642,175937226
12643,435905890
12644,311128667
12645,240663431
12646,399124395
12647,12857858
12648,67820890
12649,311128711
12650,145752454
12651,392170728
12652,67821548
12653,66751239
12654,434226507
12655,12784215
12656,336877381
12657,434328080
12658,438070009
12659,438426621
12660,59613362
12661,307814484
12662,438489359
12663,438544868
12664,438545687
12665,445935818
12666,155138562
12667,387143006
12668,392103955
12669,240627367
12670,49427268
12671,389008541
12672,388994809
12673,366528875
12674,389019000
12675,242985373
12676,443996990
12677,337608225
12678,388995207
12679,415369919
12680,242968456
12681,240720829
12682,389015882
12683,323015082
12684,366400196
12685,21184505
12686,443996598
12687,242968727
12688,468992949
12689,12773171
12690,435336681
12691,242964565
12692,49429194
12693,392323519
12694,366409831
12695,9632550
12696,438072487
12697,438114587
12698,307951281
12699,372610462
12700,155139612
12701,387715204
12702,443613784
12703,348662149
12704,38116680
12705,67897053
12706,434260714
12707,366399399
12708,366527933
12709,111751203
12710,458686206
12711,435332440
12712,243011119
12713,396734013
12714,366398857
12715,389051677
12716,12784216
12717,67985023
12718,12822523
12719,389009616
12720,366395554
12721,12724123
12722,468993029
12723,242968631
12724,38132318
12725,175751957
12726,438069802
12727,438195903
12728,337262840
12729,366527102
12730,38159980
12731,389052719
12732,435340407
12733,366569059
12734,366499844
12735,435332460
12736,468988915
12737,186812948
12738,366399137
12739,435903825
12740,389081584
12741,173098868
12742,175698422
12743,68499562
12744,175587777
12745,38141879
12746,311148835
12747,311148835
12748,392323406
12749,366528408
12750,173163511
12751,366622859
12752,145750664
12753,396846792
12754,348722331
12755,438288172
12756,307471986
12757,307806676
12758,458681751
12759,366632260
12760,366527336
12761,205520258
12762,175938546
12763,68164490
12764,366568582
12765,69763457
12766,27636527
12767,242984921
12768,242883492
12769,67978974
12770,434230702
12771,366631362
12772,386588876
