EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7
201174574,169.131421,-4.707002,16.688,0,0,0,0,0,0,0
201148768,173.797691,-5.322877,16.688,0,0,0,0,0,0,0
201165460,174.030941,-4.927272,16.688,0,0,0,0,0,0,0
201219928,171.113549,-3.663127,16.687,0,0,0,0,0,0,0
210442796,61.066783,14.383314,16.687,0,0,0,0,1,0,0
210422304,58.437544,13.966266,16.686,0,0,0,0,1,0,0
211522210,124.560236,13.452807,16.686,0,0,0,0,0,0,1
211412080,128.93919,11.822659,16.685,0,0,0,0,0,0,1
205938147,337.888213,-16.768097,16.684,0,1,0,0,0,0,0
211524466,123.879244,13.484366,16.684,0,0,0,0,0,0,1
201179349,173.003973,-4.592373,16.683,0,0,0,0,0,0,0
205952775,337.808942,-16.278217,16.683,0,1,0,0,0,0,0
205908127,338.844398,-17.880931,16.682,0,1,0,0,0,0,0
201166236,170.206134,-4.909912,16.681,0,0,0,0,0,0,0
201211234,173.175467,-3.838586,16.681,0,0,0,0,0,0,0
201249344,171.9883,-3.217489,16.68,0,0,0,0,0,0,0
211432351,126.187143,12.130557,16.68,0,0,0,0,0,0,1
201368075,167.62795,-1.439789,16.679,0,0,0,0,0,0,0
210399348,58.837189,13.451179,16.679,0,0,0,0,1,0,0
211365509,126.025709,11.085084,16.679,0,0,0,0,0,0,1
211333672,132.172356,10.515149,16.679,0,0,0,0,0,0,1
201192452,173.737052,-4.27925,16.678,0,0,0,0,0,0,0
211536865,123.676849,13.658151,16.676,0,0,0,0,0,0,1
201148577,172.870415,-5.327622,16.674,0,0,0,0,0,0,0
210346718,58.931052,12.128806,16.673,0,0,0,0,1,0,0
210375447,60.601107,12.882179,16.673,0,0,0,0,1,0,0
201245914,169.571226,-3.271582,16.672,0,0,0,0,0,0,0
201124933,176.798583,-5.912773,16.671,0,0,0,0,0,0,0
201135807,175.994664,-5.64315,16.67,0,0,0,0,0,0,0
201381182,166.846644,-1.245098,16.669,0,0,0,0,0,0,0
210410902,56.855872,13.713655,16.669,0,0,0,0,1,0,0
201174113,170.339852,-4.717455,16.668,0,0,0,0,0,0,0
201168260,174.020117,-4.859716,16.667,0,0,0,0,0,0,0
211334289,129.259683,10.526359,16.667,0,0,0,0,0,0,1
201383817,166.645314,-1.20566,16.666,0,0,0,0,0,0,0
201218713,172.467138,-3.682068,16.666,0,0,0,0,0,0,0
210366515,61.397666,12.659549,16.666,0,0,0,0,1,0,0
201221172,169.825355,-3.643671,16.665,0,0,0,0,0,0,0
210397654,54.660634,13.41269,16.665,0,0,0,0,1,0,0
211372721,128.301271,11.202187,16.665,0,0,0,0,0,0,1
201156081,174.018196,-5.150495,16.664,0,0,0,0,0,0,0
210394508,62.917655,13.33887,16.664,0,0,0,0,1,0,0
201173372,169.024906,-4.73557,16.663,0,0,0,0,0,0,0
201254238,170.864095,-3.143526,16.663,0,0,0,0,0,0,0
201163464,173.876409,-4.97391,16.663,0,0,0,0,0,0,0
205982772,338.936885,-15.337164,16.663,0,1,0,0,0,0,0
210360695,54.684282,12.510047,16.662,0,0,0,0,1,0,0
201161139,172.001636,-5.029729,16.661,0,0,0,0,0,0,0
201214943,172.889539,-3.750013,16.661,0,0,0,0,0,0,0
210330158,60.223179,11.657625,16.661,0,0,0,0,1,0,0
201133841,176.145397,-5.69436,16.659,0,0,0,0,0,0,0
205899671,337.765196,-18.225662,16.659,0,1,0,0,0,0,0
201241483,171.208369,-3.338029,16.657,0,0,0,0,0,0,0
211503572,126.079397,13.189251,16.657,0,0,0,0,0,0,1
201168680,174.638475,-4.849087,16.656,0,0,0,0,0,0,0
201391671,166.61535,-1.087427,16.655,0,0,0,0,0,0,0
201267690,169.58503,-2.939946,16.655,0,0,0,0,0,0,0
201371447,168.079438,-1.391531,16.654,0,0,0,0,0,0,0
201157089,174.929813,-5.126589,16.654,0,0,0,0,0,0,0
211349170,126.065275,10.798469,16.654,0,0,0,0,0,0,1
201168410,171.920933,-4.855966,16.653,0,0,0,0,0,0,0
210373111,59.422344,12.826476,16.653,0,0,0,0,1,0,0
210309341,58.717699,10.999067,16.652,0,0,0,0,1,0,0
201175819,172.405808,-4.677205,16.651,0,0,0,0,0,0,0
201217949,172.822291,-3.695936,16.651,0,0,0,0,0,0,0
201148594,173.160202,-5.327103,16.649,0,0,0,0,0,0,0
201165111,172.572288,-4.936037,16.647,0,0,0,0,0,0,0
205981913,340.4189,-15.362013,16.646,0,1,0,0,0,0,0
211306585,126.122273,9.983181,16.646,0,0,0,0,0,0,1
201153888,173.000109,-5.203782,16.645,0,0,0,0,0,0,0
205941787,340.542493,-16.645073,16.645,0,1,0,0,0,0,0
211502781,124.746507,13.178194,16.645,0,0,0,0,0,0,1
201178223,173.644955,-4.620207,16.644,0,0,0,0,0,0,0
201349314,168.761979,-1.716314,16.643,0,0,0,0,0,0,0
201135380,175.578721,-5.653938,16.642,0,0,0,0,0,0,0
201157359,173.34033,-5.119952,16.641,0,0,0,0,0,0,0
211422201,129.828998,11.973401,16.641,0,0,0,0,0,0,1
201913546,177.742702,7.609834,16.64,0,0,0,0,0,0,0
201370274,166.826055,-1.407693,16.639,0,0,0,0,0,0,0
201917081,177.618731,7.688012,16.639,0,0,0,0,0,0,0
205930527,336.976622,-17.034543,16.639,0,1,0,0,0,0,0
210395499,61.653641,13.361691,16.638,0,0,0,0,1,0,0
201163286,175.309929,-4.97794,16.637,0,0,0,0,0,0,0
205944913,338.421086,-16.538589,16.637,0,1,0,0,0,0,0
201189010,174.710808,-4.360195,16.635,0,0,0,0,0,0,0
206016955,342.334022,-14.334496,16.635,0,1,0,0,0,0,0
201165807,172.035114,-4.919045,16.634,0,0,0,0,0,0,0
210336238,57.862736,11.836696,16.632,0,0,0,0,1,0,0
201180844,173.027333,-4.556056,16.631,0,0,0,0,0,0,0
211363105,126.303386,11.043321,16.631,0,0,0,0,0,0,1
211306430,129.676859,9.980136,16.63,0,0,0,0,0,0,1
205889250,337.76184,-18.709539,16.629,0,1,0,0,0,0,0
211510444,123.254762,13.286152,16.629,0,0,0,0,0,0,1
201158148,173.029171,-5.101234,16.628,0,0,0,0,0,0,0
211437451,130.188228,12.207559,16.628,0,0,0,0,0,0,1
211398733,127.217696,11.621527,16.627,0,0,0,0,0,0,1
211348296,129.345024,10.783082,16.627,0,0,0,0,0,0,1
210405752,64.50194,13.599183,16.626,0,0,0,0,1,0,0
211488473,126.989942,12.972494,16.626,0,0,0,0,0,0,1
201269344,169.509397,-2.914963,16.625,0,0,0,0,0,0,0
201170018,173.903729,-4.816115,16.624,0,0,0,0,0,0,0
205975958,339.12318,-15.544195,16.624,0,1,0,0,0,0,0
211522482,123.218204,13.456495,16.624,0,0,0,0,0,0,1
211348484,129.40714,10.786258,16.624,0,0,0,0,0,0,1
211358848,129.828958,10.968897,16.624,0,0,0,0,0,0,1
201146779,173.641854,-5.371973,16.623,0,0,0,0,0,0,0
211393088,125.94769,11.534459,16.623,0,0,0,0,0,0,1
211423657,126.153225,11.995349,16.623,0,0,0,0,0,0,1
201913205,178.471901,7.602209,16.622,0,0,0,0,0,0,0
210359296,59.189252,12.472732,16.622,0,0,0,0,1,0,0
201206767,173.549082,-3.944916,16.621,0,0,0,0,0,0,0
205944213,337.73815,-16.562374,16.621,0,1,0,0,0,0,0
201132377,176.781329,-5.729505,16.62,0,0,0,0,0,0,0
205938750,337.530803,-16.74815,16.62,0,1,0,0,0,0,0
201246449,171.053734,-3.262663,16.617,0,0,0,0,0,0,0
201181269,173.602152,-4.546114,16.617,0,0,0,0,0,0,0
201176788,175.121746,-4.654161,16.617,0,0,0,0,0,0,0
210376036,58.77714,12.89667,16.617,0,0,0,0,1,0,0
201902651,178.755472,7.380974,16.615,0,0,0,0,0,0,0
201910225,177.756622,7.538618,16.614,0,0,0,0,0,0,0
201912180,178.380598,7.580026,16.614,0,0,0,0,0,0,0
211333651,129.293735,10.514753,16.614,0,0,0,0,0,0,1
201145424,175.221138,-5.404232,16.612,0,0,0,0,0,0,0
210396720,64.220492,13.390481,16.612,0,0,0,0,1,0,0
201195175,171.256989,-4.214426,16.611,0,0,0,0,0,0,0
210400258,59.118955,13.472423,16.611,0,0,0,0,1,0,0
201163637,172.796942,-4.969897,16.61,0,0,0,0,0,0,0
205953858,338.087433,-16.243023,16.61,0,1,0,0,0,0,0
201280025,169.725909,-2.753354,16.609,0,0,0,0,0,0,0
201225640,172.759135,-3.5756,16.608,0,0,0,0,0,0,0
210345053,60.141357,12.081162,16.608,0,0,0,0,1,0,0
211346668,129.969543,10.753561,16.608,0,0,0,0,0,0,1
202633073,242.554835,-28.941889,16.607,0,0,0,0,0,0,0
201183353,170.39578,-4.497088,16.606,0,0,0,0,0,0,0
205956947,340.269054,-16.142326,16.606,0,1,0,0,0,0,0
205956334,338.117549,-16.163765,16.605,0,1,0,0,0,0,0
205970103,339.690879,-15.725551,16.605,0,1,0,0,0,0,0
201221290,171.189731,-3.641723,16.604,0,0,0,0,0,0,0
211366150,126.046049,11.096309,16.604,0,0,0,0,0,0,1
211525602,124.38173,13.500464,16.603,0,0,0,0,0,0,1
201912955,177.360583,7.597261,16.602,0,0,0,0,0,0,0
211417627,130.116553,11.906234,16.601,0,0,0,0,0,0,1
202065283,100.21146,15.6907,16.6,0,0,0,0,0,1,0
202065157,103.25667,16.9392,16.6,0,0,0,0,0,1,0
202065158,103.26459,16.91903,16.6,0,0,0,0,0,1,0
202065160,103.268,16.9276,16.6,0,0,0,0,0,1,0
202065161,103.26817,16.93413,16.6,0,0,0,0,0,1,0
202065162,103.28362,16.92793,16.6,0,0,0,0,0,1,0
201137589,176.260092,-5.598639,16.6,0,0,0,0,0,0,0
201914589,177.276214,7.631577,16.599,0,0,0,0,0,0,0
201208306,173.499568,-3.908481,16.598,0,0,0,0,0,0,0
201185905,173.841774,-4.435381,16.598,0,0,0,0,0,0,0
201374021,167.041852,-1.354001,16.597,0,0,0,0,0,0,0
201179146,173.750973,-4.597657,16.597,0,0,0,0,0,0,0
201181904,173.628193,-4.530408,16.595,0,0,0,0,0,0,0
205992781,340.238913,-15.031313,16.595,0,1,0,0,0,0,0
201246338,169.550827,-3.264475,16.593,0,0,0,0,0,0,0
201190914,174.741612,-4.316237,16.593,0,0,0,0,0,0,0
210427212,62.295641,14.068171,16.593,0,0,0,0,1,0,0
211420026,131.24075,11.941476,16.593,0,0,0,0,0,0,1
201157588,176.214308,-5.114813,16.592,0,0,0,0,0,0,0
201172303,172.111976,-4.761857,16.59,0,0,0,0,0,0,0
201170994,172.332928,-4.792769,16.59,0,0,0,0,0,0,0
201165136,170.885032,-4.935563,16.589,0,0,0,0,0,0,0
205965238,339.14413,-15.879942,16.589,0,1,0,0,0,0,0
205988032,339.196887,-15.17615,16.589,0,1,0,0,0,0,0
205947391,339.894849,-16.455181,16.588,0,1,0,0,0,0,0
210356093,55.294783,12.388252,16.588,0,0,0,0,1,0,0
210361885,62.215634,12.541252,16.588,0,0,0,0,1,0,0
201156219,174.733322,-5.147082,16.586,0,0,0,0,0,0,0
205972795,339.093576,-15.639949,16.586,0,1,0,0,0,0,0
201916206,177.693431,7.668256,16.585,0,0,0,0,0,0,0
211421257,126.73494,11.959267,16.585,0,0,0,0,0,0,1
211412785,130.587254,11.833441,16.585,0,0,0,0,0,0,1
211386270,132.401545,11.423432,16.585,0,0,0,0,0,0,1
201166171,174.902582,-4.911139,16.584,0,0,0,0,0,0,0
201172137,173.10556,-4.765645,16.583,0,0,0,0,0,0,0
201182847,173.828217,-4.509236,16.582,0,0,0,0,0,0,0
210345183,60.98033,12.085315,16.582,0,0,0,0,1,0,0
211522445,124.094854,13.456017,16.582,0,0,0,0,0,0,1
201215322,172.219689,-3.742182,16.581,0,0,0,0,0,0,0
211330045,128.957504,10.447198,16.581,0,0,0,0,0,0,1
210485451,64.787961,15.163324,16.58,0,0,0,0,1,0,0
205981465,340.413871,-15.3761,16.579,0,1,0,0,0,0,0
201255815,169.116195,-3.119161,16.577,0,0,0,0,0,0,0
201160810,173.945558,-5.036849,16.577,0,0,0,0,0,0,0
201910324,178.520902,7.540639,16.577,0,0,0,0,0,0,0
205932894,339.457979,-16.952808,16.575,0,1,0,0,0,0,0
201370988,167.290751,-1.398203,16.573,0,0,0,0,0,0,0
210412589,56.995403,13.75241,16.571,0,0,0,0,1,0,0
205971648,339.283114,-15.674712,16.569,0,1,0,0,0,0,0
211314313,126.16258,10.139746,16.569,0,0,0,0,0,0,1
201235235,169.284869,-3.433565,16.568,0,0,0,0,0,0,0
201923998,176.869772,7.842017,16.567,0,0,0,0,0,0,0
201276676,169.342395,-2.802791,16.566,0,0,0,0,0,0,0
201269592,171.474199,-2.911638,16.566,0,0,0,0,0,0,0
205937375,337.81875,-16.793289,16.566,0,1,0,0,0,0,0
210352251,58.345439,12.283949,16.566,0,0,0,0,1,0,0
201159302,172.186574,-5.072538,16.565,0,0,0,0,0,0,0
201375474,167.624816,-1.331839,16.564,0,0,0,0,0,0,0
201380932,166.653275,-1.248518,16.562,0,0,0,0,0,0,0
201214859,170.756689,-3.751887,16.562,0,0,0,0,0,0,0
201154121,174.028105,-5.198063,16.562,0,0,0,0,0,0,0
201165258,172.577399,-4.93273,16.56,0,0,0,0,0,0,0
210417086,57.405384,13.85137,16.557,0,0,0,0,1,0,0
201234273,171.045506,-3.447615,16.554,0,0,0,0,0,0,0
201156346,175.105026,-5.144258,16.554,0,0,0,0,0,0,0
210361325,59.626902,12.526681,16.554,0,0,0,0,1,0,0
201191250,173.103604,-4.307878,16.553,0,0,0,0,0,0,0
205930624,338.067442,-17.030975,16.553,0,1,0,0,0,0,0
205972014,338.974308,-15.663018,16.553,0,1,0,0,0,0,0
201185910,173.18704,-4.435298,16.551,0,0,0,0,0,0,0
201151036,172.949704,-5.271296,16.55,0,0,0,0,0,0,0
210370462,58.1361,12.760331,16.55,0,0,0,0,1,0,0
211420048,129.701099,11.941825,16.55,0,0,0,0,0,0,1
201153549,172.684583,-5.211011,16.549,0,0,0,0,0,0,0
201152197,176.337389,-5.244003,16.549,0,0,0,0,0,0,0
201201385,172.552349,-4.071181,16.548,0,0,0,0,0,0,0
201370338,166.522566,-1.406889,16.547,0,0,0,0,0,0,0
201172129,171.082767,-4.765859,16.547,0,0,0,0,0,0,0
210358999,61.690567,12.465285,16.547,0,0,0,0,1,0,0
201169812,174.639737,-4.821357,16.546,0,0,0,0,0,0,0
211349176,126.55245,10.798586,16.546,0,0,0,0,0,0,1
201257438,169.421296,-3.095263,16.545,0,0,0,0,0,0,0
201190743,174.938885,-4.320099,16.545,0,0,0,0,0,0,0
211477985,125.102767,12.821093,16.545,0,0,0,0,0,0,1
201207147,173.492654,-3.935407,16.544,0,0,0,0,0,0,0
201198853,173.40079,-4.129574,16.543,0,0,0,0,0,0,0
201217190,173.37538,-3.709476,16.542,0,0,0,0,0,0,0
201925642,176.833104,7.878646,16.542,0,0,0,0,0,0,0
201220404,171.162467,-3.655409,16.541,0,0,0,0,0,0,0
201218098,172.926819,-3.693581,16.541,0,0,0,0,0,0,0
205952869,340.882545,-16.275669,16.541,0,1,0,0,0,0,0
211531703,123.437734,13.586896,16.541,0,0,0,0,0,0,1
211483941,126.87833,12.906324,16.541,0,0,0,0,0,0,1
210327910,58.437314,11.588345,16.54,0,0,0,0,1,0,0
210310995,58.69069,11.05283,16.54,0,0,0,0,1,0,0
210319712,59.605261,11.333428,16.54,0,0,0,0,1,0,0
211385002,129.016573,11.403347,16.54,0,0,0,0,0,0,1
201233196,171.956945,-3.463444,16.536,0,0,0,0,0,0,0
201205098,173.309277,-3.983787,16.536,0,0,0,0,0,0,0
210401072,61.450638,13.491461,16.536,0,0,0,0,1,0,0
211428869,130.428558,12.075279,16.536,0,0,0,0,0,0,1
201184075,169.062403,-4.479741,16.535,0,0,0,0,0,0,0
211393064,126.292218,11.534093,16.535,0,0,0,0,0,0,1
211392236,129.818003,11.520726,16.534,0,0,0,0,0,0,1
211374110,129.93817,11.224083,16.534,0,0,0,0,0,0,1
201173209,172.525017,-4.739292,16.533,0,0,0,0,0,0,0
210338527,58.545618,11.898664,16.533,0,0,0,0,1,0,0
211532985,123.725904,13.604191,16.533,0,0,0,0,0,0,1
201160409,175.193994,-5.046366,16.532,0,0,0,0,0,0,0
210343508,58.996223,12.036741,16.532,0,0,0,0,1,0,0
210434584,64.588839,14.219547,16.532,0,0,0,0,1,0,0
205962305,340.049047,-15.97035,16.531,0,1,0,0,0,0,0
202059547,102.19833,15.27358,16.53,0,0,0,0,0,1,0
201272345,169.529874,-2.869684,16.53,0,0,0,0,0,0,0
210418381,60.7216,13.880645,16.528,0,0,0,0,1,0,0
210458112,61.692109,14.674175,16.528,0,0,0,0,1,0,0
211415791,130.179382,11.879278,16.528,0,0,0,0,0,0,1
201229735,169.334939,-3.515548,16.527,0,0,0,0,0,0,0
205972437,339.243327,-15.649778,16.527,0,1,0,0,0,0,0
210376151,54.16369,12.899845,16.527,0,0,0,0,1,0,0
201154373,176.942004,-5.19164,16.525,0,0,0,0,0,0,0
201154751,172.565288,-5.181647,16.524,0,0,0,0,0,0,0
210372865,57.515517,12.820822,16.524,0,0,0,0,1,0,0
201162708,175.795965,-4.991756,16.523,0,0,0,0,0,0,0
206004303,342.449252,-14.703238,16.523,0,1,0,0,0,0,0
211402929,126.454214,11.686222,16.523,0,0,0,0,0,0,1
201200466,172.928056,-4.092154,16.522,0,0,0,0,0,0,0
211526952,123.651254,13.519725,16.522,0,0,0,0,0,0,1
211333025,129.729609,10.502845,16.522,0,0,0,0,0,0,1
205961517,341.523844,-15.994697,16.521,0,1,0,0,0,0,0
211523201,123.476192,13.466495,16.521,0,0,0,0,0,0,1
201136242,176.628385,-5.631815,16.519,0,0,0,0,0,0,0
201151002,175.491866,-5.272127,16.517,0,0,0,0,0,0,0
201129780,175.558832,-5.793069,16.517,0,0,0,0,0,0,0
201174549,172.687747,-4.707763,16.516,0,0,0,0,0,0,0
211414984,130.865947,11.866923,16.516,0,0,0,0,0,0,1
201275488,169.523911,-2.821584,16.515,0,0,0,0,0,0,0
210373390,56.166064,12.832973,16.514,0,0,0,0,1,0,0
201285172,169.64865,-2.674823,16.512,0,0,0,0,0,0,0
210326016,59.328542,11.530628,16.512,0,0,0,0,1,0,0
210481255,63.513212,15.091154,16.512,0,0,0,0,1,0,0
210475682,64.012269,14.994518,16.511,0,0,0,0,1,0,0
211428420,126.192576,12.068486,16.511,0,0,0,0,0,0,1
201912399,178.139093,7.584728,16.51,0,0,0,0,0,0,0
211319511,127.733632,10.244716,16.51,0,0,0,0,0,0,1
201392089,166.603876,-1.081185,16.508,0,0,0,0,0,0,0
201381601,167.299789,-1.238215,16.508,0,0,0,0,0,0,0
210308491,58.421798,10.969297,16.508,0,0,0,0,1,0,0
211519158,123.355809,13.408963,16.508,0,0,0,0,0,0,1
201924305,176.847109,7.848394,16.507,0,0,0,0,0,0,0
201183302,170.782816,-4.498416,16.506,0,0,0,0,0,0,0
205984898,342.488952,-15.272897,16.506,0,1,0,0,0,0,0
201188196,169.002303,-4.38033,16.505,0,0,0,0,0,0,0
205945365,340.523628,-16.522875,16.505,0,1,0,0,0,0,0
205961483,341.422605,-15.99565,16.505,0,1,0,0,0,0,0
211326602,130.236456,10.381967,16.505,0,0,0,0,0,0,1
205975292,339.091706,-15.563712,16.503,0,1,0,0,0,0,0
211310950,130.115992,10.071686,16.502,0,0,0,0,0,0,1
201197295,172.169238,-4.165511,16.501,0,0,0,0,0,0,0
210357444,55.075135,12.424239,16.501,0,0,0,0,1,0,0
202065254,97.79486,14.83402,16.5,0,0,0,0,0,1,0
202065163,103.26868,16.96241,16.5,0,0,0,0,0,1,0
201227026,169.447272,-3.555753,16.498,0,0,0,0,0,0,0
205916861,338.512444,-17.541334,16.497,0,1,0,0,0,0,0
201391141,166.852001,-1.095605,16.496,0,0,0,0,0,0,0
211409613,128.106379,11.787291,16.496,0,0,0,0,0,0,1
211373552,131.807835,11.214893,16.495,0,0,0,0,0,0,1
201160015,173.323511,-5.05596,16.493,0,0,0,0,0,0,0
211330130,126.22287,10.448773,16.492,0,0,0,0,0,0,1
205916496,337.539406,-17.554196,16.491,0,1,0,0,0,0,0
205894004,337.903985,-18.472898,16.491,0,1,0,0,0,0,0
201362579,167.519399,-1.518884,16.49,0,0,0,0,0,0,0
201904350,178.545839,7.415352,16.49,0,0,0,0,0,0,0
201203394,170.86958,-4.02453,16.489,0,0,0,0,0,0,0
210372773,60.579845,12.818823,16.489,0,0,0,0,1,0,0
211399650,131.268825,11.635271,16.489,0,0,0,0,0,0,1
205982295,340.430232,-15.35178,16.487,0,1,0,0,0,0,0
211477574,123.482217,12.814754,16.487,0,0,0,0,0,0,1
205939627,337.285447,-16.71699,16.486,0,1,0,0,0,0,0
211324335,127.338527,10.339577,16.485,0,0,0,0,0,0,1
201173775,174.595302,-4.725471,16.483,0,0,0,0,0,0,0
201162488,175.732795,-4.99753,16.482,0,0,0,0,0,0,0
201151237,176.819769,-5.266455,16.481,0,0,0,0,0,0,0
201190451,173.148093,-4.326716,16.48,0,0,0,0,0,0,0
211380627,132.26621,11.33226,16.478,0,0,0,0,0,0,1
201194526,170.390159,-4.229657,16.477,0,0,0,0,0,0,0
201214877,169.586936,-3.751484,16.476,0,0,0,0,0,0,0
201131821,175.35883,-5.74212,16.475,0,0,0,0,0,0,0
210376917,60.603778,12.919942,16.475,0,0,0,0,1,0,0
211384926,128.985451,11.402109,16.475,0,0,0,0,0,0,1
205963193,341.076332,-15.942122,16.472,0,1,0,0,0,0,0
206017352,342.847981,-14.323203,16.472,0,1,0,0,0,0,0
201156077,172.555167,-5.150582,16.471,0,0,0,0,0,0,0
201198232,173.069585,-4.143642,16.469,0,0,0,0,0,0,0
201198291,169.343185,-4.142567,16.467,0,0,0,0,0,0,0
201156057,173.946904,-5.150842,16.467,0,0,0,0,0,0,0
210453153,63.115649,14.581636,16.467,0,0,0,0,1,0,0
201156557,174.858271,-5.138883,16.463,0,0,0,0,0,0,0
211361201,128.964105,11.008971,16.463,0,0,0,0,0,0,1
211490219,125.266004,12.998078,16.461,0,0,0,0,0,0,1
201153579,173.502605,-5.210375,16.46,0,0,0,0,0,0,0
211439614,126.663675,12.24052,16.459,0,0,0,0,0,0,1
201222110,171.195184,-3.628076,16.457,0,0,0,0,0,0,0
201179141,173.305806,-4.597787,16.457,0,0,0,0,0,0,0
201246229,172.321527,-3.266342,16.456,0,0,0,0,0,0,0
201136920,176.436348,-5.614795,16.456,0,0,0,0,0,0,0
210415084,57.250204,13.807661,16.455,0,0,0,0,1,0,0
210384048,61.124598,13.091848,16.455,0,0,0,0,1,0,0
201190493,170.256021,-4.325901,16.453,0,0,0,0,0,0,0
210327065,58.786678,11.563278,16.453,0,0,0,0,1,0,0
201263889,170.913731,-2.997307,16.452,0,0,0,0,0,0,0
205953397,340.551689,-16.25976,16.452,0,1,0,0,0,0,0
210376837,59.63312,12.917839,16.451,0,0,0,0,1,0,0
211439442,126.006828,12.237631,16.451,0,0,0,0,0,0,1
211334826,127.964673,10.536357,16.451,0,0,0,0,0,0,1
201176015,173.334736,-4.671793,16.45,0,0,0,0,0,0,0
201150117,175.210634,-5.292286,16.45,0,0,0,0,0,0,0
211368656,131.852754,11.137551,16.45,0,0,0,0,0,0,1
211389952,132.499494,11.482348,16.449,0,0,0,0,0,0,1
201174351,168.953843,-4.71193,16.448,0,0,0,0,0,0,0
201153781,171.992041,-5.206306,16.448,0,0,0,0,0,0,0
211481807,123.882447,12.876381,16.448,0,0,0,0,0,0,1
201213998,168.967652,-3.772111,16.447,0,0,0,0,0,0,0
201154502,175.820624,-5.18872,16.446,0,0,0,0,0,0,0
205922224,339.752444,-17.341337,16.446,0,1,0,0,0,0,0
201171861,171.187838,-4.771814,16.445,0,0,0,0,0,0,0
201214018,172.697926,-3.771498,16.445,0,0,0,0,0,0,0
201218611,173.396463,-3.684305,16.445,0,0,0,0,0,0,0
210424136,58.543741,14.004709,16.445,0,0,0,0,1,0,0
210386971,62.493962,13.161279,16.445,0,0,0,0,1,0,0
201271249,169.992656,-2.886295,16.444,0,0,0,0,0,0,0
201185774,173.597338,-4.438622,16.444,0,0,0,0,0,0,0
210396641,60.922531,13.388666,16.444,0,0,0,0,1,0,0
211345169,128.307101,10.725705,16.444,0,0,0,0,0,0,1
211529962,123.505592,13.562252,16.443,0,0,0,0,0,0,1
201161713,171.123136,-5.01563,16.442,0,0,0,0,0,0,0
211338108,131.269864,10.597332,16.442,0,0,0,0,0,0,1
201282798,170.972633,-2.710691,16.439,0,0,0,0,0,0,0
201214930,173.472251,-3.750402,16.439,0,0,0,0,0,0,0
201168229,169.968288,-4.860462,16.437,0,0,0,0,0,0,0
201171697,174.116832,-4.775912,16.437,0,0,0,0,0,0,0
211493197,123.739457,13.041663,16.437,0,0,0,0,0,0,1
211317977,132.081271,10.21364,16.437,0,0,0,0,0,0,1
211434892,126.634667,12.168772,16.434,0,0,0,0,0,0,1
211504976,123.854297,13.209317,16.432,0,0,0,0,0,0,1
211400847,131.195875,11.652843,16.432,0,0,0,0,0,0,1
205968719,339.126761,-15.769798,16.431,0,1,0,0,0,0,0
211487795,125.368825,12.962576,16.427,0,0,0,0,0,0,1
211338422,132.044453,10.602993,16.427,0,0,0,0,0,0,1
201177334,175.152787,-4.641119,16.426,0,0,0,0,0,0,0
205913735,336.893579,-17.656766,16.426,0,1,0,0,0,0,0
211387883,126.389256,11.4491,16.426,0,0,0,0,0,0,1
211312607,127.49867,10.105644,16.426,0,0,0,0,0,0,1
201242666,171.235711,-3.320229,16.425,0,0,0,0,0,0,0
201131062,175.373973,-5.760692,16.423,0,0,0,0,0,0,0
201222233,171.086383,-3.626198,16.422,0,0,0,0,0,0,0
210394318,62.200059,13.334209,16.421,0,0,0,0,1,0,0
201182744,170.312854,-4.511892,16.42,0,0,0,0,0,0,0
201169204,172.705939,-4.835628,16.42,0,0,0,0,0,0,0
201179004,173.770948,-4.601027,16.42,0,0,0,0,0,0,0
211412553,126.184318,11.829734,16.42,0,0,0,0,0,0,1
206027806,343.260644,-14.023916,16.418,0,1,0,0,0,0,0
211343921,129.283445,10.703278,16.416,0,0,0,0,0,0,1
201171280,175.460233,-4.785874,16.415,0,0,0,0,0,0,0
205949405,341.184116,-16.389035,16.415,0,1,0,0,0,0,0
201145205,176.823251,-5.408799,16.413,0,0,0,0,0,0,0
211374290,126.665671,11.227255,16.412,0,0,0,0,0,0,1
211324451,130.645341,10.341834,16.412,0,0,0,0,0,0,1
201157518,172.119145,-5.116157,16.411,0,0,0,0,0,0,0
211417037,128.10492,11.897402,16.411,0,0,0,0,0,0,1
205916826,338.10304,-17.54281,16.41,0,1,0,0,0,0,0
201253969,170.833237,-3.147813,16.408,0,0,0,0,0,0,0
205952539,337.816814,-16.286341,16.408,0,1,0,0,0,0,0
211361784,126.285983,11.019213,16.408,0,0,0,0,0,0,1
201259155,169.783537,-3.070037,16.407,0,0,0,0,0,0,0
201259990,169.830397,-3.058074,16.407,0,0,0,0,0,0,0
210405016,60.663504,13.58292,16.407,0,0,0,0,1,0,0
210434525,61.41296,14.218387,16.407,0,0,0,0,1,0,0
201187585,174.905832,-4.395391,16.405,0,0,0,0,0,0,0
210361003,55.376201,12.517473,16.405,0,0,0,0,1,0,0
211362608,127.84927,11.034518,16.405,0,0,0,0,0,0,1
205939624,338.389637,-16.717152,16.404,0,1,0,0,0,0,0
206000555,342.192066,-14.809307,16.404,0,1,0,0,0,0,0
210400519,64.102274,13.478139,16.404,0,0,0,0,1,0,0
201220064,170.885762,-3.66081,16.401,0,0,0,0,0,0,0
211409522,126.626834,11.786074,16.4,0,0,0,0,0,0,1
